NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank,ano
Química (Licenciatura) (99808),UFCG,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.181818181818182,22,10,2014
História (Licenciatura) (13449),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.179775280898877,89,23,2014
Engenharia de Produção (79570),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.178571428571429,28,28,2014
Engenharia de Produção (79570),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.178571428571429,28,21,2014
Engenharia (118562),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.176470588235294,34,28,2014
Engenharia (118562),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.176470588235294,34,16,2014
Engenharia Mecânica (13442),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.1645569620253164,79,25,2014
Engenharia (13445),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.159090909090909,44,3,2014
Engenharia (118562),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.151515151515151,33,22,2014
NA (13450),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.142857142857142,28,13,2014
Engenharia Mecânica (13442),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.141025641025641,78,27,2014
Engenharia Mecânica (13442),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.141025641025641,78,27,2014
Engenharia Mecânica (13442),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.139240506329114,79,17,2014
Engenharia Mecânica (13442),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.136986301369863,73,28,2014
Engenharia Química (13441),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.134615384615385,52,17,2014
Música (Licenciatura) (118630),UFCG,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.133333333333334,15,29,2014
Música (Licenciatura) (118630),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.133333333333334,15,13,2014
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.132352941176471,68,5,2014
Geografia (Licenciatura) (120777),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.132075471698113,53,15,2014
Engenharia Química (13441),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.1269841269841265,63,14,2014
Engenharia (118562),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.121212121212121,33,27,2014
Engenharia de Alimentos (112294),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.121212121212121,33,15,2014
Engenharia Mecânica (13442),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.116883116883117,77,23,2014
Geografia (Licenciatura) (120777),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.113207547169812,53,18,2014
História (Licenciatura) (13405),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.11214953271028,107,16,2014
Engenharia Química (13441),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.111111111111111,63,16,2014
Engenharia de Produção (79570),UFCG,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.107142857142857,28,29,2014
Matemática (Licenciatura) (99806),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.105263157894736,19,13,2014
NA (13450),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.103448275862069,29,17,2014
Engenharia (1106561),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.1,20,14,2014
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.098039215686275,51,4,2014
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.097222222222222,72,17,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.09375,32,26,2014
Engenharia Mecânica (13442),UFCG,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.092105263157895,76,29,2014
História (Licenciatura) (13449),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.090909090909091,88,26,2014
Engenharia (118562),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.088235294117647,34,14,2014
Engenharia de Alimentos (112294),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.083333333333333,36,18,2014
Pedagogia (Licenciatura) (13452),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.083333333333333,36,19,2014
Engenharia Elétrica (13438),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.076923076923077,130,15,2014
Engenharia de Produção (79570),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.071428571428571,28,18,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.0625,32,15,2014
Engenharia (118562),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.0588235294117645,34,24,2014
Química (Licenciatura) (99808),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.052631578947368,19,5,2014
Engenharia Ambiental (112282),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.05,20,22,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.043478260869565,23,26,2014
Geografia (Licenciatura) (120777),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.037735849056604,53,16,2014
Engenharia (118562),UFCG,PB,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.03125,32,29,2014
Engenharia (118562),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.029411764705882,34,28,2014
Engenharia Mecânica (13442),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.0256410256410255,78,27,2014
Engenharia (13445),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.023809523809524,42,11,2014
Engenharia Civil (13439),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.019417475728155,103,16,2014
Engenharia Mecânica (13442),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.012658227848101,79,17,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",4,23,28,2014
Engenharia (1106561),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4,19,27,2014
Engenharia (1106561),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4,20,23,2014
Engenharia (118562),UFCG,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4,34,29,2014
Engenharia (118562),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4,34,28,2014
Engenharia Civil (13439),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.9999999999999996,98,6,2014
Matemática (Licenciatura) (99806),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.9999999999999996,21,19,2014
Geografia (Licenciatura) (13407),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.9876543209876543,81,12,2014
Engenharia Civil (13439),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.9719626168224296,107,20,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.967741935483871,31,16,2014
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.9636363636363634,55,18,2014
Geografia (Licenciatura) (120777),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.9636363636363634,55,15,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.9565217391304346,23,24,2014
Matemática (Licenciatura) (99806),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.954545454545454,22,19,2014
Engenharia Química (13441),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.953125,64,17,2014
Engenharia de Alimentos (112294),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.9444444444444446,36,28,2014
Engenharia (1106561),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.944444444444444,18,18,2014
Engenharia Mecânica (13442),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.935064935064935,77,25,2014
Música (Licenciatura) (118630),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.9333333333333336,15,26,2014
NA (13450),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.9285714285714284,28,21,2014
Geografia (Licenciatura) (13407),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.926829268292683,82,20,2014
Engenharia (13445),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.916666666666667,48,16,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.914285714285714,35,24,2014
Engenharia Civil (13439),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.8971962616822426,107,25,2014
História (Licenciatura) (13449),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.8863636363636362,88,21,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.8857142857142857,35,22,2014
História (Licenciatura) (13405),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.879310344827586,116,23,2014
História (Licenciatura) (13405),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.875,96,6,2014
Engenharia Mecânica (13442),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.8695652173913047,69,7,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,3.869565217391304,23,28,2014
Música (Licenciatura) (118630),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,3.866666666666667,15,27,2014
Música (Licenciatura) (118630),UFCG,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.8666666666666667,15,28,2014
NA (13420),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.8636363636363633,22,18,2014
Engenharia de Alimentos (112294),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.857142857142857,35,19,2014
Engenharia de Produção (79570),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.857142857142857,28,27,2014
Geografia (Licenciatura) (13407),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.85,80,17,2014
Engenharia (1106561),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.8421052631578947,19,19,2014
História (Licenciatura) (13449),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.827586206896552,87,20,2014
Engenharia (118562),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.823529411764706,34,28,2014
Engenharia (118562),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.823529411764706,34,19,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.8181818181818183,22,28,2014
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.8076923076923075,52,8,2014
História (Licenciatura) (13449),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.8072289156626504,83,20,2014
Engenharia (1106561),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.8000000000000003,20,17,2014
Música (Licenciatura) (118630),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.8,15,26,2014
Música (Licenciatura) (118630),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.8,15,25,2014
Engenharia Civil (13439),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.7962962962962963,108,20,2014
Engenharia Elétrica (13438),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.790322580645161,124,13,2014
Engenharia de Produção (79570),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.7857142857142856,28,24,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,3.7727272727272725,22,28,2014
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.767123287671233,73,21,2014
Engenharia Civil (13439),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.7669902912621356,103,22,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.764705882352941,34,22,2014
Engenharia Química (13441),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.758620689655172,58,14,2014
Engenharia Civil (13439),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.7570093457943923,107,26,2014
Ciências Biológicas (Licenciatura) (99804),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.7551020408163263,49,21,2014
Engenharia (1106561),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.7500000000000004,20,18,2014
Engenharia de Produção (79570),UFCG,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.7407407407407405,27,27,2014
NA (13450),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.7407407407407405,27,19,2014
Engenharia Ambiental (112282),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.7368421052631575,19,23,2014
Engenharia Civil (13439),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.7314814814814814,108,18,2014
Engenharia Química (13441),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.71875,64,17,2014
Geografia (Licenciatura) (13407),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.716049382716049,81,19,2014
Ciências Biológicas (Licenciatura) (99802),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.7123287671232874,73,25,2014
Engenharia Mecânica (13442),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.7105263157894735,76,23,2014
Engenharia (1106561),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.705882352941176,17,9,2014
NA (13450),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.7037037037037033,27,20,2014
Engenharia (1106561),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.6999999999999997,20,24,2014
Engenharia de Alimentos (112294),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.696969696969697,33,7,2014
Engenharia de Produção (79570),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.6956521739130435,23,20,2014
Engenharia (118562),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.689655172413793,29,21,2014
Química (Licenciatura) (99808),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.6842105263157894,19,10,2014
Geografia (Licenciatura) (13407),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.68,75,8,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.6666666666666665,21,25,2014
Engenharia de Produção (79570),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.6666666666666665,27,11,2014
Música (Licenciatura) (118630),UFCG,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,3.6666666666666665,15,29,2014
Engenharia (118562),UFCG,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.65625,32,29,2014
Engenharia Civil (13439),UFCG,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.6542056074766354,107,29,2014
NA (13420),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.652173913043478,23,9,2014
Geografia (Licenciatura) (120777),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.6363636363636362,55,21,2014
Engenharia Ambiental (112282),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.631578947368421,19,15,2014
História (Licenciatura) (13449),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.627906976744186,86,16,2014
Matemática (Licenciatura) (99806),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.625,16,12,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,3.6176470588235294,34,29,2014
História (Licenciatura) (13449),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.6067415730337076,89,27,2014
NA (13450),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.571428571428571,28,17,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.5588235294117645,34,22,2014
Engenharia de Produção (79570),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.5555555555555554,27,20,2014
Pedagogia (Licenciatura) (13452),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.5555555555555554,36,18,2014
Química (Licenciatura) (99808),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.5555555555555554,18,22,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.5428571428571427,35,18,2014
História (Licenciatura) (13449),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.5365853658536586,82,21,2014
Engenharia de Produção (79570),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.5357142857142856,28,22,2014
Engenharia Elétrica (13438),UFCG,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.534351145038168,131,19,2014
Ciências Sociais (Bacharelado) (313436),UFCG,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.5217391304347823,23,28,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.5,34,19,2014
Engenharia (1106561),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.5,20,24,2014
Engenharia de Produção (79570),UFCG,PB,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",3.5,28,29,2014
Engenharia Civil (13439),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.490740740740741,108,22,2014
Engenharia Civil (13439),UFCG,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.490566037735849,106,25,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.4857142857142858,35,23,2014
Ciências Sociais (Licenciatura) (13436),UFCG,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.4838709677419355,31,23,2014
História (Licenciatura) (13449),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.4675324675324677,77,21,2014
Música (Licenciatura) (118630),UFCG,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.466666666666667,15,29,2014
Música (Licenciatura) (118630),UFCG,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.466666666666667,15,29,2014
Música (Licenciatura) (118630),UFCG,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.466666666666667,15,29,2014
Engenharia Elétrica (13438),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.4601769911504427,113,10,2014
Engenharia Química (13441),UFCG,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.452830188679245,53,11,2014
