X,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,NT_GER,NT_FG,NT_CE,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NOME_CURSO,Código Mantenedora,CNPJ,Natureza Jurídica,Instituição(IES),Sigla,Endereço,Município,UF,Organização Acadêmica,Categoria,Categoria Administrativa,IGC,Ano IGC
636,2017,2564,1,10028,6306,13445,1,2504009,25,2,21,2012,2013,3,"42,0","69,4","32,8",A,D,A,D,E,B,E,B,B,A,A,A,B,A,A,25,B,A,A,B,A,B,C,A,H,C,6,6,4,5,4,6,6,6,5,6,4,4,4,3,6,5,6,6,6,5,4,5,4,7,7,3,5,3,6,6,6,4,6,6,6,6,6,6,2,4,4,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
637,2017,2564,1,10028,6306,13445,1,2504009,25,2,24,2010,2012,3,"36,4","59,6","28,7",A,D,A,E,E,B,D,F,D,A,A,A,D,A,A,25,E,A,B,G,A,B,C,E,G,F,4,5,3,4,5,4,5,4,4,3,3,3,6,3,6,5,2,6,4,2,3,4,4,7,7,7,5,7,5,4,4,5,4,4,5,5,5,5,1,4,2,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
638,2017,2564,1,10028,6306,13445,1,2504009,25,2,25,2010,2012,3,"31,1","54,4","23,3",A,F,A,E,E,B,A,A,B,A,A,A,A,A,A,25,E,A,A,A,A,E,E,E,H,I,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
639,2017,2564,1,10028,6306,13445,1,2504009,25,2,22,2012,2013,3,"45,5","72,9","36,4",A,D,A,D,D,D,B,A,B,A,A,A,B,A,A,25,B,A,A,C,A,E,E,D,A,A,6,4,3,3,6,4,5,6,6,6,3,3,5,1,6,6,3,4,4,1,2,2,5,7,7,1,1,1,3,3,5,6,6,6,2,5,3,3,1,4,1,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
640,2017,2564,1,10028,6306,13445,1,2504009,25,2,31,2005,2010,3,"35,2","42,8","32,7",A,D,A,D,D,B,E,B,B,A,A,A,A,A,C,25,A,A,B,C,A,B,C,E,A,F,5,4,3,1,5,6,6,6,6,4,3,2,3,1,6,6,6,6,6,4,3,1,3,1,2,4,3,8,8,4,4,3,5,4,5,5,4,5,1,8,8,2,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
641,2017,2564,1,10028,6306,13445,1,2504009,25,2,22,2012,2013,3,"46,6","64,4","40,7",A,A,A,B,E,D,A,A,B,A,A,A,B,A,A,25,B,A,B,C,A,B,C,A,A,A,5,5,5,6,6,5,6,6,6,6,4,5,5,5,6,6,6,6,6,6,6,4,5,5,6,5,4,7,5,5,6,6,6,6,5,6,6,6,6,5,6,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
642,2017,2564,1,10028,6306,13445,1,2504009,25,2,23,2011,2013,3,"46,9","54,8","44,3",A,D,A,C,D,B,E,A,B,A,A,A,B,A,A,25,B,A,B,G,B,C,C,E,E,A,5,5,4,5,5,3,5,5,6,5,5,5,5,7,6,6,6,6,6,7,5,5,5,4,5,7,5,3,6,6,6,5,6,6,5,8,8,5,7,8,7,4,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
643,2017,2564,1,10028,6306,13445,1,2504009,25,2,26,2008,2009,3,"44,1","67,9","36,2",A,D,A,A,D,B,C,A,B,A,A,A,A,A,A,25,A,A,B,C,B,C,E,A,H,A,6,7,1,6,6,6,6,4,5,7,2,4,6,3,5,6,6,6,5,7,4,3,6,7,6,1,1,1,6,6,6,5,5,4,5,4,5,6,1,1,1,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
644,2017,2564,1,10028,6306,13445,1,2504009,25,2,33,2005,2006,3,"41,4","46,2","39,8",A,B,A,B,D,B,D,A,B,A,A,F,A,A,D,33,A,D,C,K,B,E,D,D,A,F,4,6,4,6,3,6,5,6,6,4,1,3,4,3,6,6,4,5,4,3,3,3,5,7,6,3,2,1,3,5,6,4,6,5,5,6,6,6,3,3,1,6,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
645,2017,2564,1,10028,6306,13445,1,2504009,25,2,25,2009,2012,3,"32,7","61,2","23,2",A,D,A,D,C,E,A,C,B,A,A,F,B,A,D,26,A,A,B,C,A,E,E,A,E,F,5,6,6,5,4,4,5,5,6,6,6,5,5,4,6,6,6,6,6,6,5,3,6,6,6,5,5,3,5,6,6,6,4,5,4,4,4,4,4,5,1,1,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
646,2017,2564,1,10028,6306,13445,1,2504009,25,2,26,2008,2012,3,"34,8","66,9","24,1",A,A,A,D,E,D,B,F,C,A,A,A,F,A,A,28,B,A,C,C,A,C,C,A,E,F,4,3,4,4,4,4,4,4,3,3,5,5,5,4,6,5,5,5,5,5,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5,6,8,6,6,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
647,2017,2564,1,10028,6306,13445,1,2504009,25,2,24,2009,2011,3,"48,4","78,6","38,3",A,D,A,D,D,B,C,B,B,A,A,A,B,A,D,25,A,A,B,G,A,C,E,A,H,F,4,5,3,2,3,5,3,3,4,5,2,3,5,2,6,5,5,5,4,7,3,2,4,5,5,2,2,2,5,3,5,4,4,4,4,4,3,5,2,3,7,2,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
648,2017,2564,1,10028,6306,13445,1,2504009,25,2,25,2009,2012,3,"54,4","77,6","46,7",A,A,A,E,D,B,C,C,B,A,A,A,B,A,A,25,B,A,B,C,A,C,B,E,E,F,4,3,4,4,4,5,5,5,5,5,4,4,5,4,5,6,6,6,5,4,3,3,4,7,7,4,4,3,4,4,4,4,3,4,4,4,4,4,3,4,3,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
649,2017,2564,1,10028,6306,13445,1,2504009,25,2,22,2011,2013,3,"36,5","55,2","30,2",A,A,A,E,E,B,E,C,B,A,A,A,B,A,A,25,B,A,A,C,A,B,C,A,A,F,6,3,6,6,4,5,4,5,6,5,4,4,6,5,6,6,6,6,5,3,6,5,6,4,5,1,2,4,5,6,6,6,6,6,5,6,6,6,4,6,4,5,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
650,2017,2564,1,10028,6306,13445,1,2504009,25,2,25,2008,2009,3,"38,3","57,4","31,9",A,A,A,B,C,B,F,A,B,A,A,A,B,A,A,25,A,A,B,C,A,C,D,E,A,A,6,5,6,5,5,6,5,5,5,5,5,5,5,4,5,5,4,6,4,3,4,2,5,5,5,4,2,4,5,5,5,5,5,4,3,3,3,4,8,5,8,4,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
651,2017,2564,1,10028,6306,13445,1,2504009,25,2,27,2007,2010,3,"44,7","67,9","36,9",A,D,A,B,D,D,A,B,B,A,A,A,B,A,B,25,A,A,B,H,B,C,E,E,C,F,6,2,5,6,5,6,5,2,3,6,2,5,5,1,4,5,3,5,1,4,5,5,5,3,6,2,2,1,2,5,5,6,6,3,3,1,4,4,1,1,1,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
652,2017,2564,1,10028,6306,13445,1,2504009,25,2,26,2007,2011,3,"47,5","64,1","42,0",A,B,A,B,F,D,C,D,B,A,A,A,B,A,A,26,B,A,B,A,A,C,D,A,E,F,6,6,5,5,4,4,5,6,5,5,5,5,5,5,5,6,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,4,5,4,6,4,5,6,1,3,2,3,,,,,,,,,,,,,,Engenharia,14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
653,2017,2564,1,10028,4004,13446,1,2504009,25,2,24,2012,2013,1,"57,4","66,8","54,2",A,D,A,D,C,B,C,C,B,A,A,A,B,A,D,23,A,B,B,C,B,A,C,A,E,F,5,5,4,4,3,6,6,4,5,6,5,6,5,4,6,6,5,6,4,2,5,5,6,8,8,3,4,6,6,6,5,6,5,6,4,6,6,6,1,6,2,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
654,2017,2564,1,10028,4004,13446,1,2504009,25,2,24,2010,2011,1,"35,7","58,0","28,3",A,A,A,E,D,B,B,B,D,D,I,A,D,B,A,25,E,A,B,C,A,B,C,A,H,A,5,5,4,5,3,5,4,3,3,6,4,5,5,3,6,5,6,6,5,3,4,5,4,5,8,3,3,5,5,5,5,6,4,5,1,1,2,2,1,1,2,1,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
655,2017,2564,1,10028,4004,13446,1,2504009,25,2,29,2006,2014,1,"29,5","22,5","31,8",A,D,A,B,B,B,E,B,E,C,A,A,F,A,D,25,A,A,A,B,B,A,E,E,E,C,5,5,6,6,6,6,5,5,5,6,5,5,4,3,3,6,5,5,5,4,4,5,6,6,6,5,5,5,5,6,6,6,5,4,3,3,3,3,3,5,3,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
656,2017,2564,1,10028,4004,13446,1,2504009,25,2,31,2003,2012,1,"44,0","39,7","45,4",A,D,A,E,D,B,B,B,B,A,A,A,F,A,A,25,B,A,B,F,A,E,E,E,E,C,4,5,2,2,1,6,3,1,4,6,4,2,1,2,5,6,6,6,6,5,5,3,4,1,1,1,5,6,4,4,5,6,6,6,1,3,1,2,1,1,1,1,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
657,2017,2564,1,10028,4004,13446,1,2504009,25,2,24,2010,2014,1,"61,4","80,1","55,1",A,F,A,E,E,F,A,D,C,C,A,A,F,A,A,23,B,A,A,K,A,C,C,E,H,I,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
658,2017,2564,1,10028,4004,13446,1,2504009,25,2,24,2011,2012,1,"59,9","75,2","54,8",A,A,A,E,D,B,G,E,B,A,A,A,F,B,A,25,B,A,B,G,A,E,C,A,A,F,5,5,5,5,5,5,4,4,4,4,4,4,3,3,6,5,5,5,5,5,5,5,5,7,7,7,6,6,5,5,6,6,6,6,5,4,4,3,5,5,4,3,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
659,2017,2564,1,10028,4004,13446,1,2504009,25,2,23,2011,2012,1,"55,0","77,8","47,4",A,D,A,C,D,B,D,B,C,A,A,A,B,B,A,25,B,A,B,G,A,C,D,B,E,A,5,4,4,5,4,5,4,4,4,6,5,4,4,5,5,5,6,6,6,4,5,5,5,8,8,3,4,6,5,5,5,5,3,4,4,5,5,4,2,4,1,1,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
660,2017,2564,1,10028,4004,13446,1,2504009,25,2,23,2011,2015,1,"47,9","24,9","55,5",A,D,A,B,B,B,F,B,A,D,I,A,F,A,D,25,A,A,D,C,B,A,C,D,E,C,5,6,6,3,6,6,4,5,6,6,3,4,3,1,6,6,6,6,3,1,4,1,4,8,8,3,4,6,3,6,5,6,1,6,4,3,3,6,1,4,1,1,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
661,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2013,1,"36,3","41,2","34,6",A,A,A,C,E,A,A,C,A,A,A,A,D,A,A,25,B,A,B,A,A,C,C,E,A,F,4,4,3,4,4,6,5,3,4,4,3,4,4,4,5,5,6,6,4,2,5,4,4,6,8,2,2,6,5,5,4,5,3,4,3,4,4,6,5,1,1,3,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
662,2017,2564,1,10028,4004,13446,1,2504009,25,2,25,2009,2013,1,"62,5","52,0","66,0",A,D,A,F,E,D,A,F,B,A,A,A,A,A,A,27,B,A,B,C,A,C,D,A,A,F,5,5,5,6,6,6,8,6,8,6,3,3,4,3,5,5,6,5,6,7,6,5,6,5,5,6,6,6,6,2,5,6,7,5,4,5,4,4,5,5,1,1,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
663,2017,2564,1,10028,4004,13446,1,2504009,25,2,27,2007,2014,1,"52,4","48,1","53,8",A,A,A,D,D,B,D,C,B,A,A,A,D,A,A,25,A,A,B,C,B,B,C,E,E,F,5,5,6,6,6,6,6,8,4,6,5,5,6,4,6,6,6,6,6,4,6,5,6,8,8,4,6,6,6,6,6,6,5,6,5,6,5,6,4,6,6,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
664,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2014,1,"37,5","22,5","42,5",A,A,A,D,D,C,C,C,D,C,A,A,F,A,A,25,B,A,B,A,A,C,E,E,E,F,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,3,5,5,5,5,4,1,4,3,2,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
665,2017,2564,1,10028,4004,13446,1,2504009,25,2,24,2011,2012,1,"61,3","53,0","64,1",A,A,A,E,E,D,A,E,C,A,A,D,F,B,A,25,A,B,A,E,A,A,D,C,A,F,6,6,6,6,6,6,6,6,3,6,6,6,4,6,6,6,6,6,5,4,6,6,6,6,8,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,6,5,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
666,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2013,1,"71,0","56,0","76,0",A,A,A,E,E,B,G,F,E,E,A,A,B,A,A,25,B,A,B,G,A,B,E,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
667,2017,2564,1,10028,4004,13446,1,2504009,25,2,30,2004,2011,1,"49,6","53,9","48,2",A,D,A,B,D,A,A,B,C,C,A,A,D,B,A,24,A,A,A,C,B,B,E,E,A,F,5,5,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,5,6,5,6,4,6,6,6,6,6,6,6,6,6,6,5,6,6,6,5,6,5,3,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
668,2017,2564,1,10028,4004,13446,1,2504009,25,2,26,2008,2015,1,"39,2","66,6","30,1",A,A,A,D,D,B,E,B,B,A,A,A,A,A,A,25,B,A,A,A,A,B,E,E,H,F,4,3,3,5,2,5,3,3,3,6,3,3,3,3,6,6,5,5,3,2,5,5,5,8,8,3,2,6,5,3,5,6,5,5,5,5,5,3,1,2,2,3,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
669,2017,2564,1,10028,4004,13446,1,2504009,25,2,21,2012,2013,1,"68,4","82,9","63,6",A,D,A,F,F,B,D,F,C,D,A,A,E,B,A,25,B,A,B,C,A,C,D,E,E,F,6,6,6,6,6,6,6,4,6,6,6,6,4,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,4,2,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
670,2017,2564,1,10028,4004,13446,1,2504009,25,2,31,2003,2015,1,"43,0","57,5","38,2",A,A,A,D,E,A,A,F,D,E,A,A,F,B,A,25,B,A,A,K,A,A,C,E,E,F,4,4,2,4,3,4,3,3,3,4,3,4,4,2,2,4,6,6,6,4,6,6,5,7,5,6,6,4,4,2,4,5,3,5,3,4,3,7,7,4,4,2,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
671,2017,2564,1,10028,4004,13446,1,2504009,25,2,23,2012,2013,1,"77,0","76,2","77,3",A,D,A,E,F,D,A,E,C,A,A,A,E,B,A,25,A,B,B,C,A,B,C,E,C,F,5,5,5,5,5,6,5,5,5,5,5,5,5,7,5,6,6,6,5,7,5,5,5,5,7,6,6,6,5,5,5,6,5,5,5,5,5,6,7,5,4,4,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
672,2017,2564,1,10028,4004,13446,1,2504009,25,2,22,2012,2013,1,"69,0","76,0","66,6",A,A,A,E,F,B,D,F,C,A,A,A,C,B,A,25,B,A,B,H,A,A,B,E,E,F,4,5,3,4,6,6,5,5,5,5,6,5,2,5,6,2,6,6,6,4,5,5,5,8,8,6,6,6,5,5,4,6,6,6,3,5,5,7,7,5,5,3,,,,,,,,,,,,,,Ciência Da Computação (Bacharelado),14341,05.055.128/0001-76,Pessoa Jurídica de Direito Público - Federal,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE (UFCG),UFCG,Rua Aprígio Veloso - 882 - s/c - CEP: 58109-900 - Bodocongó,Campina Grande,PB,Universidade,Pública,Pública Federal,4,2016
